1 1  0.27850  0.33042 -0.00430  0.22426 -0.12268 -0.09650  2.96087  1.00104 -0.01408 -0.00169  0.09668  0.06066  0.01781 -0.00187  1.09995  0.58308  0.06364  0.04582  0.05090  0.03937  0.01406  0.01157  0.91071  0.01821  0.42062
1 2  0.34442  0.27085  0.08945  0.23135 -0.29434 -0.20844  2.73624  0.89208  0.04083  0.02031  0.02412  0.04566  0.03463  0.07177  1.40869  0.58128  0.04806  0.02229  0.01186  0.01490  0.02158  0.02045  0.80480 -0.00058  0.31956
1 3  0.27008  0.30237  0.08015  0.25654 -0.38739 -0.39252  2.87880  0.82327  0.07327  0.03232  0.00842  0.06034  0.04715  0.03641  1.13731  0.69350  0.03087  0.01033  0.01409  0.01186  0.04048  0.04635  0.96639  0.00184  0.35070
1 4  0.16870  0.28793  0.04563  0.25749 -0.52545 -0.49556  2.64512  0.95167  0.05832  0.03661  0.01532  0.01476  0.06441  0.04979  1.06152  0.68806  0.01934  0.00715  0.00994  0.01968  0.05128  0.07212  0.66651  0.00514  0.37746
1 5  0.25087  0.30187  0.05745  0.23400 -0.62551 -0.56656  2.78344  1.00662  0.00306  0.02650  0.00922  0.01705  0.10484  0.00411  1.18773  0.71324  0.02405  0.00648  0.00784  0.02515  0.09621  0.14159  0.97052  0.05877  0.48376
1 6  0.21780  0.28636  0.06524  0.26536 -0.77950 -0.72798  2.92457  0.97708  0.07364  0.05487 -0.01960  0.02480  0.13036  0.08529  1.08207  0.51065  0.01329  0.00809  0.00604  0.02448  0.09095  0.18910  1.09918  0.12026  0.50692
1 7  0.24020  0.24873  0.07331  0.29042 -0.87273 -0.82101  2.72746  1.01572  0.05008  0.07415  0.03748  0.00842  0.07847  0.05972  1.02146  0.51365  0.00421  0.00822  0.00717  0.01997  0.09807  0.18119  1.00622 -0.09416  0.44667
1 8  0.20326  0.27867  0.03183  0.21349 -0.91900 -0.94583  2.87444  0.91828  0.04762  0.06197  0.02679  0.02057  0.14180  0.19456  1.19232  0.56516  0.00432  0.00821  0.00496  0.02105  0.11316  0.34381  0.97542 -0.03002  0.45964
1 9  0.18601  0.21925  0.03219  0.21179 -1.10620 -0.94187  2.91807  0.94365  0.03601  0.06480  0.01552  0.04821  0.22693  0.13997  0.97279  0.62180  0.01470  0.01599  0.00551  0.01971  0.15840  0.30067  1.13867  0.00488  0.35355
1 10  0.21206  0.25168  0.06838  0.22025 -1.16446 -1.09721  2.91164  0.92706  0.02513  0.07456  0.04615  0.03306  0.18749  0.19558  1.12310  0.74183  0.01437  0.01028  0.00464  0.03924  0.16031  0.34218  1.08378 -0.08799  0.42303
1 11  0.21065  0.25908  0.06280  0.22193 -1.21665 -1.19030  3.04359  0.85682  0.02038  0.06085  0.04752 -0.00733  0.25917  0.18926  1.26256  0.50981  0.02090  0.01492  0.00947  0.03637  0.30310  0.45103  1.02367 -0.08599  0.36964
1 12  0.23700  0.25691  0.04857  0.21662 -1.41003 -1.13749  3.02884  1.01682  0.03512  0.04834  0.00397  0.03106  0.23406  0.16346  1.39677  0.66713  0.01965  0.01935  0.01511  0.03197  0.37318  0.54307  1.13760  0.00264  0.29171
1 13  0.22133  0.24165  0.03051  0.26596 -1.47573 -1.17412  2.72607  0.95889  0.02476  0.06613  0.00813  0.01312  0.30334  0.25671  1.08435  0.65512  0.02203  0.01420  0.01400  0.03270  0.50154  0.44393  1.06208  0.03822  0.44783
1 14  0.17947  0.22269  0.04539  0.27581 -1.47132 -1.27888  2.94355  0.97560  0.08156  0.08050  0.03937  0.04159  0.32990  0.14481  1.10489  0.49265  0.02730  0.00994  0.01132  0.01682  0.47901  0.53409  0.85883 -0.06106  0.50300
1 15  0.21401  0.25559  0.04288  0.18400 -1.60475 -1.28702  2.98432  0.87962  0.03622  0.09271  0.02883  0.04378  0.47442  0.28344  0.86441  0.50740  0.03265  0.00921  0.01250  0.02287  0.39385  0.64734  0.90308 -0.07280  0.50068
