1 12  0.22729  0.26349  0.00521  0.25450 -1.56003 -1.30249  2.88447  1.00653  0.02525  0.04145  0.08783  0.07681  0.24745  0.37064  0.58911  1.08139  0.00581  0.00330  0.00323  0.00516  0.20128  0.19561  0.57014  0.12673
1 13  0.25125  0.28153 -0.00373  0.27236 -1.57014 -1.41518  2.82168  0.84833  0.00042  0.03098  0.08029  0.08267  0.33214  0.29486  0.46843  0.94035  0.00666  0.00247  0.00288  0.00569  0.22983  0.26794  0.43933  0.19842
1 14  0.22415  0.26761 -0.00639  0.27033 -1.71261 -1.39344  2.93686  0.99730  0.02819  0.02127  0.07234  0.07743  0.41859  0.35879  0.59201  1.06266  0.00711  0.00567  0.00314  0.00493  0.33985  0.20547  0.41294  0.16954
1 15  0.22965  0.28147  0.02832  0.25271 -1.75086 -1.32913  2.94010  1.00478  0.06034  0.00820  0.07813  0.07538  0.53048  0.38583  0.52797  0.89077  0.00258  0.00776  0.00515  0.00435  0.24007  0.24930  0.44727  0.21220
1 16  0.22882  0.25562  0.02184  0.26503 -1.69753 -1.46227  2.82262  0.96891  0.05269  0.03567  0.07740  0.05676  0.39296  0.31354  0.56520  1.21283  0.00504  0.00888  0.00536  0.00359  0.32837  0.17866  0.20725  0.18759
1 17  0.23177  0.23531  0.06637  0.27628 -1.63527 -1.42886  2.88216  1.03867  0.03571  0.04068  0.04716  0.05071  0.38159  0.35890  0.54796  1.17930  0.00306  0.01051  0.00367  0.00605  0.41752  0.16935  0.25838  0.09685
1 18  0.24459  0.25943  0.05725  0.27186 -1.64925 -1.32837  2.87049  1.13385  0.04071  0.03430  0.03801  0.04829  0.19756  0.32475  0.47304  1.14187  0.00218  0.01316  0.00361  0.00882  0.29740  0.17983  0.29161  0.17032
1 19  0.24658  0.26212  0.06332  0.28265 -1.47978 -1.32925  3.11975  1.15882  0.02652  0.03548  0.05038  0.05483  0.36652  0.32224  0.54032  1.87659  0.00380  0.00758  0.00353  0.00716  0.21657  0.22080  0.30507  0.16335
1 20  0.24160  0.26685  0.05289  0.28930 -1.47943 -1.39950  3.12094  1.23229  0.03149  0.01177  0.06478  0.02791  0.34208  0.25674  0.57563  1.39073  0.00337  0.00541  0.00550  0.00599  0.29268  0.20794  0.22556  0.20359
1 21  0.25099  0.25045  0.04925  0.27678 -1.56677 -1.32948  3.07697  1.09208  0.03609  0.02513  0.05204  0.03647  0.27093  0.29443  0.46285  1.61099  0.00300  0.00616  0.00850  0.00644  0.27964  0.16403  0.12050  0.17415
1 22  0.26046  0.25988  0.08297  0.29469 -1.53601 -1.34611  3.19288  1.08388  0.02124  0.01403  0.03756  0.07109  0.35385  0.27513  0.41599  1.20110  0.00539  0.00815  0.01046  0.00959  0.31878  0.20577  0.18588  0.17701
1 23  0.23299  0.26294  0.07675  0.29999 -1.57390 -1.22451  3.13907  1.22903  0.03280  0.05038  0.03996  0.06471  0.35892  0.36315  0.48024  1.53389  0.00683  0.00926  0.01105  0.00613  0.32202  0.15633  0.19097  0.18918
1 24  0.23796  0.27633  0.08055  0.29050 -1.44928 -1.26517  3.27466  1.17129  0.04646  0.05809  0.04160  0.07235  0.36331  0.33003  0.53124  1.49450  0.00605  0.01179  0.01159  0.00609  0.26866  0.22124  0.30392  0.17310
1 25  0.22366  0.25472  0.07873  0.29586 -1.49456 -1.29017  3.19258  1.13585  0.01570  0.01144  0.05682  0.06701  0.33406  0.22622  0.40592  1.75454  0.01041  0.00808  0.00444  0.00424  0.30244  0.19822  0.10565  0.18871
1 26  0.21665  0.27709  0.09479  0.28375 -1.55921 -1.25299  3.20915  1.23864  0.02837  0.05102  0.03839  0.07500  0.35113  0.27719  0.47634  1.24836  0.00887  0.01281  0.00849  0.01012  0.27620  0.22180  0.06716  0.22701
1 27  0.25615  0.27174  0.04208  0.29306 -1.50974 -1.27737  3.14836  1.18468  0.01963  0.04301  0.04149  0.07971  0.37900  0.27873  0.45754  1.26339  0.00887  0.00613  0.00366  0.00450  0.25190  0.21502  0.11321  0.20381
1 28  0.24042  0.28113  0.04908  0.29252 -1.51971 -1.28718  3.05133  1.04924  0.03511  0.06030  0.03983  0.07107  0.35835  0.21411  0.44084  1.37562  0.00595  0.00574  0.00336  0.00379  0.25708  0.24465  0.13930  0.20797
1 29  0.24652  0.28083  0.04834  0.28015 -1.55320 -1.28845  3.04167  1.11221  0.02457  0.05200  0.03250  0.05850  0.37704  0.31588  0.52027  1.17825  0.00788  0.00544  0.00602  0.00543  0.25625  0.21624  0.21751  0.20073
1 30  0.21379  0.28007  0.03362  0.27386 -1.53694 -1.31672  2.92002  1.06430  0.01405  0.06844  0.04930  0.05757  0.34001  0.29272  0.52996  1.23546  0.00532  0.00461  0.00973  0.00578  0.31598  0.27376  0.19288  0.12787
1 31  0.22924  0.25632  0.04502  0.29323 -1.49554 -1.38675  3.05258  1.10181  0.02498  0.05323  0.06435  0.07399  0.27475  0.26500  0.54991  1.27429  0.00274  0.00398  0.00778  0.00543  0.36576  0.29559  0.19918  0.13319
1 32  0.24356  0.26032  0.03082  0.29096 -1.50750 -1.28278  2.97387  1.12430  0.06176  0.04923  0.03905  0.04104  0.40003  0.31469  0.45211  1.60330  0.00402  0.00288  0.00461  0.01252  0.33271  0.15662  0.20973  0.14559
1 33  0.20168  0.23617  0.03562  0.26015 -1.63835 -1.30891  2.92328  1.05889  0.07177  0.06076  0.07039  0.06376  0.35671  0.39655  0.53441  0.99563  0.00411  0.00357  0.00258  0.00985  0.38591  0.18424  0.21754  0.18156
1 34  0.19327  0.22578  0.03159  0.26446 -1.70733 -1.47889  2.79856  0.95148  0.06358  0.07282  0.05842  0.06707  0.36313  0.34561  0.58141  1.13312  0.00320  0.00599  0.00165  0.00793  0.37674  0.16726  0.20079  0.21641
1 35  0.20888  0.29653  0.05662  0.26373 -1.62639 -1.39373  2.89256  0.98032  0.04718  0.02832  0.05344  0.04945  0.32370  0.32685  0.50772  1.28838  0.00259  0.00852  0.00182  0.01247  0.26413  0.21905  0.18113  0.19863
1 36  0.22629  0.27696  0.05541  0.28306 -1.58299 -1.40161  2.91762  1.00307  0.02797  0.04899  0.05878  0.08459  0.42577  0.34462  0.52136  1.55835  0.00285  0.01262  0.00135  0.01358  0.21967  0.18170  0.26449  0.18616
1 37  0.22891  0.25984  0.04948  0.28417 -1.35680 -1.29825  3.38685  1.20446  0.04777  0.04189  0.04386  0.04933  0.44322  0.26043  0.47786  1.39183  0.00388  0.00910  0.00231  0.01070  0.36576  0.18353  0.19743  0.14265
1 38  0.24533  0.30630  0.03732  0.30151 -1.36241 -1.32506  3.24448  1.32343  0.02997  0.05135  0.04596  0.05029  0.36903  0.22980  0.50243  1.51187  0.00580  0.00843  0.00101  0.00568  0.29205  0.16839  0.10723  0.16064
1 39  0.26263  0.27246  0.03271  0.29570 -1.57251 -1.31452  3.19697  1.07291  0.04060  0.05120  0.05441  0.05818  0.34708  0.30974  0.39919  1.45307  0.00373  0.01033  0.00111  0.00439  0.26906  0.19361  0.16162  0.16877
1 40  0.22534  0.28409  0.04589  0.29056 -1.57104 -1.34548  3.10855  1.12860  0.04322  0.04713  0.04755  0.05606  0.28674  0.26613  0.47425  1.45364  0.00777  0.00875  0.00139  0.00363  0.26050  0.19016  0.11609  0.18332
1 41  0.23780  0.29121  0.04851  0.29545 -1.51786 -1.32563  3.17574  1.14803  0.03072  0.02570  0.04884  0.05512  0.29856  0.24507  0.52971  1.54435  0.00329  0.01255  0.00112  0.00479  0.23339  0.16494  0.18570  0.21287
1 42  0.24996  0.25600  0.05216  0.26944 -1.59376 -1.32695  3.10181  1.13007  0.05290  0.04541  0.05944  0.05211  0.34766  0.27957  0.40064  1.42355  0.00493  0.00565  0.00222  0.00184  0.34410  0.16568  0.32159  0.21609
1 43  0.23121  0.25426  0.06341  0.27676 -1.47026 -1.33153  2.97116  1.05567  0.05594  0.02944  0.07122  0.06743  0.39520  0.25451  0.49461  1.37331  0.00508  0.00402  0.00140  0.00258  0.39369  0.13470  0.15606  0.16555
1 44  0.24839  0.26532  0.06637  0.30090 -1.60188 -1.34675  3.10517  1.11664  0.05885  0.03992  0.08066  0.06067  0.33782  0.28619  0.58197  1.14730  0.00848  0.00458  0.00100  0.00428  0.25869  0.23276  0.33639  0.12497
1 45  0.25400  0.27249  0.05715  0.27750 -1.55525 -1.29809  3.06687  1.16340  0.02094  0.03286  0.07592  0.05761  0.37562  0.33851  0.51248  1.21747  0.00552  0.00412  0.00155  0.00607  0.32586  0.21528  0.31573  0.21242
1 46  0.21732  0.24576  0.04505  0.28661 -1.59622 -1.37303  3.12630  1.08395  0.04368  0.05152  0.07870  0.05062  0.33244  0.37529  0.47367  1.56460  0.00381  0.00347  0.00124  0.00474  0.33962  0.19304  0.22375  0.14756
1 47  0.21911  0.22912  0.06378  0.27789 -1.59079 -1.32508  2.92140  1.00563  0.03674  0.01257  0.05875  0.06951  0.41513  0.31902  0.54585  1.40625  0.00239  0.00526  0.00234  0.00335  0.32244  0.25112  0.36995  0.13717
1 48  0.23398  0.25015  0.06055  0.29083 -1.59532 -1.38593  3.12565  1.15284  0.04433  0.01938  0.04615  0.08367  0.44700  0.24104  0.50416  1.24971  0.00388  0.00458  0.00113  0.00517  0.32287  0.23178  0.19307  0.14617
1 49  0.24409  0.27219  0.06489  0.31073 -1.35580 -1.26075  3.32375  1.19840  0.04604  0.03208  0.04738  0.06068  0.34174  0.24797  0.53150  1.53736  0.00299  0.00315  0.00116  0.00662  0.24543  0.21716  0.25984  0.15094
1 50  0.25205  0.26626  0.06451  0.32658 -1.47855 -1.31574  3.26000  1.17913  0.05524  0.02897  0.03983  0.05583  0.29163  0.30006  0.49781  1.71148  0.00199  0.00186  0.00077  0.00834  0.35256  0.26530  0.18966  0.15952
1 51  0.25387  0.26350  0.06850  0.31370 -1.57581 -1.25695  3.20290  1.24063  0.04751  0.05635  0.04077  0.04513  0.27094  0.38569  0.50249  1.36107  0.00243  0.00211  0.00078  0.00664  0.36516  0.16650  0.23238  0.15472
1 52  0.24635  0.25974  0.07032  0.29792 -1.40024 -1.35955  3.18279  1.14637  0.04435  0.04364  0.04686  0.03651  0.39508  0.34803  0.49599  1.35143  0.00191  0.00090  0.00083  0.00768  0.34601  0.29209  0.12143  0.17310
1 53  0.24254  0.25450  0.06941  0.28364 -1.58232 -1.24683  3.11176  1.18986  0.04583  0.04589  0.05504  0.05244  0.31986  0.28949  0.52302  1.46708  0.00220  0.00147  0.00090  0.00418  0.31477  0.20164  0.10254  0.16120
1 54  0.24793  0.24643  0.08057  0.29597 -1.54807 -1.31844  2.99674  1.05916  0.04290  0.05206  0.06183  0.05493  0.38528  0.34897  0.56354  1.25905  0.00190  0.00315  0.00124  0.00412  0.34020  0.18529  0.15572  0.20747
1 55  0.23880  0.25209  0.07569  0.27569 -1.60256 -1.36910  2.93043  1.08300  0.04841  0.05712  0.05168  0.08050  0.28480  0.36326  0.58544  1.36618  0.00177  0.00777  0.00132  0.00837  0.32712  0.17004  0.32984  0.14297
1 56  0.25515  0.26197  0.06276  0.25739 -1.66476 -1.38868  3.03429  0.97533  0.02678  0.05780  0.05336  0.05707  0.34135  0.26613  0.54073  1.38257  0.00139  0.00675  0.00115  0.00930  0.34263  0.21326  0.31028  0.12919
1 57  0.25786  0.25549  0.06008  0.28871 -1.62808 -1.36625  3.03905  1.18870  0.02400  0.04671  0.04764  0.04889  0.28751  0.20950  0.46103  1.46223  0.00253  0.01668  0.00140  0.00757  0.32209  0.18314  0.18616  0.22750
1 58  0.22165  0.25166  0.06381  0.30272 -1.47661 -1.30141  3.04628  1.18826  0.01937  0.05093  0.04607  0.04014  0.31237  0.29145  0.52879  1.60723  0.00354  0.00912  0.00075  0.00802  0.26366  0.21526  0.17873  0.23137
1 59  0.22147  0.23433  0.06284  0.31001 -1.55915 -1.31767  3.14234  1.08809  0.03874  0.04379  0.04956  0.06845  0.37000  0.35109  0.46177  1.24881  0.00219  0.01135  0.00043  0.01101  0.26530  0.15970  0.21630  0.15511
1 60  0.21467  0.23153  0.06762  0.25462 -1.50404 -1.43757  2.97889  1.09609  0.03555  0.04371  0.05137  0.05168  0.26652  0.33054  0.47010  1.58961  0.00308  0.00692  0.00022  0.00469  0.53579  0.17181  0.27277  0.13529
1 61  0.21396  0.25607  0.05509  0.30089 -1.54921 -1.31322  2.97196  1.06831  0.01188  0.02992  0.05591  0.05629  0.38826  0.28407  0.58749  1.41677  0.00311  0.00832  0.00023  0.00903  0.23298  0.18040  0.27566  0.14342
1 62  0.21994  0.26752  0.07032  0.29300 -1.60606 -1.32664  3.23486  1.16895  0.02801  0.06310  0.05501  0.07438  0.28839  0.23123  0.49173  1.53730  0.00371  0.00873  0.00027  0.01111  0.36063  0.21822  0.23758  0.19860
1 63  0.22505  0.26652  0.07091  0.29037 -1.51693 -1.24496  3.22980  1.10207  0.02160  0.07500  0.04911  0.07764  0.29532  0.35053  0.49790  1.41563  0.00374  0.00718  0.00023  0.00477  0.33389  0.20555  0.24599  0.20700
1 64  0.24313  0.25772  0.06326  0.27518 -1.63710 -1.42485  3.07224  1.16254  0.03767  0.05190  0.04894  0.07431  0.24360  0.17884  0.47996  1.16270  0.00236  0.00359  0.00018  0.00638  0.34196  0.24809  0.12461  0.15527
1 65  0.21919  0.25859  0.05083  0.27958 -1.49184 -1.31277  3.08390  1.09998  0.03803  0.06655  0.04765  0.07756  0.35613  0.33472  0.57274  1.08017  0.00146  0.00548  0.00032  0.00445  0.23015  0.21528  0.15807  0.16958
1 66  0.21919  0.23904  0.04751  0.27661 -1.43983 -1.34444  2.97344  1.01898  0.03186  0.06271  0.04270  0.06082  0.31529  0.28169  0.54238  1.37089  0.00165  0.00781  0.00031  0.00626  0.38604  0.26334  0.18654  0.19423
1 67  0.22432  0.26203  0.04101  0.28776 -1.42434 -1.28986  3.14017  1.15190  0.04739  0.03009  0.04567  0.07298  0.44490  0.34257  0.49901  0.90771  0.00278  0.00733  0.00030  0.00324  0.26808  0.23873  0.17227  0.14579
1 68  0.25526  0.26084  0.04443  0.29116 -1.56923 -1.30449  3.15711  1.12250  0.03956  0.04627  0.03628  0.05790  0.34673  0.23418  0.49052  1.78664  0.00455  0.00922  0.00019  0.00275  0.29893  0.21185  0.23644  0.19069
1 69  0.25766  0.25157  0.05057  0.28229 -1.43725 -1.28669  3.13619  1.11265  0.03805  0.04126  0.03833  0.05353  0.33720  0.37265  0.55075  1.30233  0.00682  0.01758  0.00028  0.00276  0.27593  0.24380  0.26176  0.17841
1 70  0.23024  0.26857  0.04417  0.30163 -1.57150 -1.27218  3.03817  1.18248  0.03117  0.05215  0.04071  0.07169  0.24423  0.37003  0.56430  1.34196  0.00995  0.01028  0.00064  0.00393  0.26254  0.19864  0.28583  0.13374
1 71  0.24258  0.25825  0.05086  0.27820 -1.54361 -1.32481  3.09183  1.09295  0.03049  0.04305  0.04042  0.06950  0.31046  0.33788  0.52237  1.46183  0.00796  0.00854  0.00046  0.00453  0.31433  0.17754  0.19435  0.16433
1 72  0.21982  0.28729  0.05233  0.25490 -1.57736 -1.36985  2.90427  1.01806  0.03889  0.06053  0.03434  0.06964  0.32706  0.32026  0.45566  1.15941  0.00556  0.00464  0.00066  0.00673  0.26486  0.19846  0.13454  0.21590
1 73  0.21232  0.26178  0.04421  0.27235 -1.48275 -1.39124  2.90287  1.02945  0.04660  0.06656  0.02159  0.06898  0.30305  0.16590  0.50563  1.01169  0.00708  0.01033  0.00059  0.00565  0.25600  0.19295  0.12926  0.15707
1 74  0.22810  0.26251  0.03853  0.28884 -1.51527 -1.37133  3.04251  1.05111  0.03931  0.06536  0.02170  0.02538  0.31460  0.25541  0.47349  1.32528  0.00631  0.01538  0.00062  0.00623  0.21984  0.19439  0.24027  0.16706
1 75  0.23228  0.25330  0.04767  0.29992 -1.58276 -1.29205  3.08059  1.09786  0.04461  0.03330  0.03509  0.08266  0.38371  0.34173  0.51194  1.54681  0.00634  0.01112  0.00142  0.00897  0.29828  0.26045  0.20011  0.16512
1 76  0.25890  0.26267  0.05408  0.28564 -1.52280 -1.30751  3.18846  1.18589  0.03206  0.05051  0.03529  0.07433  0.30780  0.27423  0.53413  1.64415  0.00449  0.00592  0.00096  0.00563  0.28762  0.16556  0.22913  0.21164
1 77  0.25223  0.24831  0.05545  0.29128 -1.53227 -1.22349  3.20547  1.13318  0.02092  0.05638  0.04145  0.05622  0.34940  0.33337  0.44333  1.25755  0.00364  0.00674  0.00160  0.00411  0.22438  0.20723  0.21992  0.19020
1 78  0.24188  0.29848  0.04819  0.28314 -1.46311 -1.17494  3.19855  1.18026  0.04372  0.05233  0.04826  0.05707  0.38131  0.40822  0.54342  1.27389  0.00349  0.00779  0.00232  0.00346  0.27440  0.24130  0.13342  0.19467
1 79  0.24784  0.27434  0.04074  0.26763 -1.52925 -1.34710  3.14856  1.20382  0.03516  0.03463  0.04241  0.05861  0.25326  0.37021  0.54059  1.71871  0.00832  0.00675  0.00242  0.00439  0.28902  0.19819  0.20911  0.13647
1 80  0.27197  0.29324  0.04647  0.25553 -1.58927 -1.32653  3.07238  1.03214  0.05464  0.01144  0.04694  0.06125  0.38715  0.36461  0.56026  1.47608  0.00714  0.00943  0.00475  0.00814  0.29150  0.17452  0.40860  0.15342
1 81  0.22191  0.26522  0.04215  0.26260 -1.66117 -1.45383  2.89936  0.95741  0.06041  0.04351  0.04399  0.02710  0.36706  0.28666  0.49695  1.12078  0.01189  0.00631  0.00447  0.00907  0.37099  0.19663  0.25962  0.15644
1 82  0.22950  0.24373  0.05347  0.28735 -1.64842 -1.43882  2.90871  0.96782  0.03194  0.03516  0.02985  0.03871  0.26309  0.33852  0.50590  1.28104  0.00910  0.00756  0.00659  0.00905  0.28748  0.18390  0.25538  0.24030
1 83  0.23400  0.25952  0.05699  0.25364 -1.57772 -1.36294  2.84670  0.89945  0.02757  0.06779  0.05353  0.07525  0.52516  0.47643  0.63317  0.86105  0.00471  0.00955  0.00496  0.00951  0.24805  0.20707  0.21674  0.17622
1 84  0.23728  0.24863  0.03542  0.26714 -1.54791 -1.31304  3.07197  1.00694  0.03313  0.03221  0.08958  0.08494  0.35719  0.34765  0.62513  1.06218  0.00222  0.01344  0.00749  0.00522  0.26075  0.14384  0.33814  0.18769
1 85  0.21166  0.26826  0.03876  0.27188 -1.55694 -1.33877  2.99784  1.11543  0.06855  0.02834  0.07285  0.09170  0.47735  0.35818  0.57732  1.06411  0.00352  0.01643  0.00403  0.00292  0.20879  0.15137  0.27334  0.18879
1 86  0.20612  0.25940  0.01936  0.26695 -1.66851 -1.39972  2.85855  1.01527  0.05403  0.06712  0.06973  0.06159  0.37413  0.28040  0.49370  1.45047  0.00240  0.01281  0.00300  0.00381  0.29836  0.12094  0.16336  0.17827
1 87  0.23612  0.27482  0.01990  0.26221 -1.45496 -1.37580  3.02679  1.02077  0.04633  0.03032  0.08203  0.04963  0.44628  0.27978  0.58400  1.03057  0.00320  0.00897  0.00253  0.00519  0.27413  0.22706  0.31940  0.17520
1 88  0.22732  0.29477  0.03028  0.25086 -1.68667 -1.54955  2.74330  0.92333  0.03374  0.04120  0.06337  0.04988  0.26144  0.34171  0.47615  1.19003  0.00113  0.00934  0.00109  0.00378  0.39384  0.36019  0.25678  0.14100
1 89  0.23453  0.25264  0.02985  0.25004 -1.60440 -1.43134  2.73066  1.01112  0.02461  0.00922  0.06345  0.03243  0.37837  0.19832  0.47657  1.86356  0.00138  0.01855  0.00119  0.00281  0.22248  0.17193  0.57164  0.14749
1 90  0.25239  0.24227  0.02970  0.27947 -1.67611 -1.43268  3.06034  1.02311  0.04928  0.01955  0.07672  0.05203  0.34058  0.35374  0.57389  1.52058  0.00241  0.01947  0.00216  0.00435  0.32177  0.20471  0.50075  0.19520
1 91  0.22379  0.26337  0.04388  0.27431 -1.58289 -1.30313  2.91803  1.06621  0.05963  0.01197  0.06760  0.08193  0.39726  0.32236  0.49732  1.14986  0.00322  0.01511  0.00444  0.00497  0.30240  0.23607  0.38908  0.15519
1 92  0.20427  0.26755  0.04371  0.26433 -1.59058 -1.45185  2.75757  1.06201  0.03047  0.02951  0.06338  0.07880  0.36427  0.29315  0.55729  1.18667  0.00667  0.01327  0.00241  0.00803  0.33340  0.18839  0.29427  0.11899
1 93  0.21860  0.23237  0.05791  0.28440 -1.67915 -1.47298  2.68187  0.86514  0.05551 -0.00135  0.07059  0.06420  0.37767  0.34684  0.62285  0.96118  0.00974  0.01101  0.00413  0.00670  0.26257  0.21436  0.36118  0.11894
1 94  0.21938  0.27685  0.04886  0.26155 -1.60981 -1.36968  2.76863  1.04721  0.04918  0.03111  0.06598  0.05639  0.33020  0.25179  0.55949  1.07792  0.00535  0.00653  0.00357  0.01080  0.29628  0.28277  0.20292  0.15012
1 95  0.23805  0.24577  0.05147  0.29431 -1.60192 -1.36354  2.89212  1.11702  0.05204  0.03528  0.07841  0.05861  0.41846  0.27130  0.56353  1.16805  0.00585  0.00589  0.00426  0.00922  0.33788  0.21200  0.25493  0.10828
1 96  0.22389  0.26815  0.05247  0.28875 -1.53604 -1.21796  3.14618  1.17859  0.03573  0.05950  0.04818  0.06095  0.38441  0.32317  0.57747  1.32268  0.00401  0.00372  0.00275  0.00904  0.17221  0.24721  0.23984  0.24578
1 97  0.22552  0.29123  0.06257  0.27427 -1.63801 -1.35681  2.95275  1.07630  0.02964  0.04806  0.06411  0.05746  0.32345  0.30031  0.58234  1.28068  0.00396  0.00288  0.00271  0.00751  0.39660  0.15946  0.16310  0.20588
1 98  0.21460  0.29006  0.05158  0.29758 -1.59299 -1.37838  3.01781  1.13910  0.04517  0.04772  0.06121  0.04966  0.27073  0.36101  0.53953  1.51355  0.00355  0.00384  0.00324  0.00582  0.30568  0.18751  0.21579  0.20621
1 99  0.23489  0.30788  0.05369  0.29723 -1.60228 -1.24242  3.03571  1.12767  0.04718  0.05432  0.06238  0.04889  0.29819  0.35665  0.50501  1.33571  0.00327  0.00274  0.00234  0.01182  0.29068  0.15989  0.21405  0.14321
1 100  0.22551  0.31963  0.04972  0.27167 -1.48769 -1.31973  3.12000  1.15704  0.04925  0.05822  0.06507  0.04549  0.42490  0.32984  0.48547  1.42366  0.00661  0.00159  0.00214  0.01482  0.37259  0.15786  0.23361  0.17087
1 101  0.22617  0.26854  0.04956  0.28111 -1.44157 -1.30196  3.05350  1.14231  0.05684  0.05591  0.06517  0.06297  0.33400  0.31932  0.55133  1.53772  0.00758  0.00461  0.00087  0.00998  0.34547  0.19953  0.15059  0.19116
1 102  0.25014  0.28899  0.04601  0.28333 -1.55761 -1.37078  3.15411  1.15591  0.03860  0.03676  0.07004  0.07604  0.36566  0.39097  0.57709  1.77706  0.00578  0.00737  0.00045  0.00709  0.28098  0.18403  0.30616  0.11196
1 103  0.24764  0.27354  0.05561  0.28297 -1.60785 -1.32950  3.10243  1.08558  0.04645  0.03682  0.06704  0.06362  0.35705  0.29395  0.53489  1.37772  0.00205  0.00624  0.00063  0.00435  0.28831  0.14064  0.31764  0.09594
1 104  0.25341  0.29252  0.06001  0.27171 -1.44722 -1.33117  3.09291  1.14790  0.04143  0.09790  0.05565  0.06457  0.46850  0.23776  0.65146  1.16531  0.00227  0.00483  0.00093  0.00529  0.25241  0.20027  0.24212  0.13257
1 105  0.25499  0.26976  0.05403  0.26604 -1.47300 -1.24547  3.10838  1.15143  0.02906  0.08624  0.05849  0.04098  0.40863  0.27436  0.59432  1.07674  0.00335  0.00755  0.00143  0.01125  0.25856  0.20764  0.26755  0.11467
1 106  0.25130  0.26202  0.06749  0.27380 -1.51777 -1.35076  3.11528  1.22122  0.03206  0.07383  0.04104  0.06529  0.33823  0.28714  0.55661  1.28458  0.00237  0.00664  0.00115  0.00962  0.27324  0.19562  0.28698  0.16483
1 107  0.24782  0.26597  0.06396  0.29040 -1.60466 -1.34008  2.99240  1.13225  0.04697  0.07074  0.04902  0.06804  0.42072  0.34463  0.52545  1.10914  0.00232  0.00496  0.00105  0.02058  0.26111  0.17503  0.36281  0.20692
1 108  0.25616  0.24342  0.06335  0.28183 -1.40935 -1.35432  3.02701  1.12274  0.06066  0.07060  0.04951  0.02814  0.36383  0.31305  0.58855  0.96720  0.00240  0.00452  0.00071  0.01225  0.29184  0.13129  0.21027  0.12985
1 109  0.26874  0.23688  0.06437  0.24636 -1.65592 -1.40855  3.04578  1.07144  0.04440  0.07502  0.05248  0.06209  0.35359  0.29955  0.45873  1.58202  0.00285  0.00334  0.00060  0.00739  0.22297  0.16459  0.12284  0.18973
1 110  0.25904  0.25024  0.06925  0.29739 -1.44949 -1.31367  2.98961  1.09295  0.04348  0.07507  0.05391  0.05118  0.42286  0.27541  0.52197  1.07684  0.00183  0.00543  0.00071  0.01034  0.35081  0.23526  0.12600  0.14324
1 111  0.26040  0.26625  0.06569  0.28863 -1.56479 -1.19175  3.06602  1.11096  0.05161  0.06520  0.05735  0.04975  0.28551  0.31747  0.58007  1.14989  0.00284  0.00475  0.00074  0.00636  0.24615  0.24151  0.22926  0.18098
