1 19  0.15058  0.20898  0.03970  0.26990 -1.61628 -1.42790 -0.69112  2.93171  0.84588 -1.94855  0.03336  0.06930  0.03790  0.06190  0.40156  0.35832  0.73284  0.55390  0.51939  1.02422  0.00657  0.00690  0.00176  0.01166  0.21854  0.15076  0.00984  0.32596  0.11554
1 20  0.14777  0.22150  0.02811  0.23316 -1.67258 -1.42493 -0.71725  2.84255  0.81330 -2.03824  0.04684  0.07620  0.03344  0.05962  0.37326  0.36666  0.76330  0.62428  0.57022  0.92144  0.00660  0.00667  0.00265  0.01742  0.26210  0.11904  0.00312  0.31317  0.11424
1 21  0.15825  0.21795 -0.00966  0.21093 -1.66826 -1.50472 -0.73415  2.82028  0.89052 -2.06010  0.04398  0.06551  0.03881  0.06099  0.40162  0.39260  0.76093  0.63138  0.56048  0.89936  0.00340  0.01180  0.00168  0.01853  0.20407  0.12875  0.00458  0.38747  0.11179
1 22  0.15598  0.23861 -0.00700  0.28690 -1.58148 -1.50670 -0.72088  2.82366  0.84454 -1.92485  0.04403  0.06642  0.04657  0.06412  0.43311  0.38903  0.75702  0.60641  0.56372  1.13496  0.00210  0.00879  0.00155  0.01479  0.26107  0.12151  0.00490  0.36816  0.11424
1 23  0.15698  0.23250  0.01780  0.27236 -1.62176 -1.39230 -0.70480  2.99132  0.83503 -2.00244  0.04511  0.06557  0.04188  0.06403  0.44956  0.36792  0.76085  0.62760  0.59568  1.02178  0.00144  0.01386  0.00195  0.01056  0.23648  0.14165  0.01048  0.36336  0.11544
1 24  0.17634  0.23519 -0.00055  0.26191 -1.55897 -1.43378 -0.68446  2.98690  0.84381 -2.18159  0.04596  0.07115  0.04247  0.06312  0.39421  0.39560  0.76220  0.61606  0.61138  0.95268  0.00267  0.01093  0.00238  0.02197  0.22286  0.18284  0.00998  0.36485  0.14029
1 25  0.15638  0.21522  0.03215  0.26109 -1.68857 -1.46785 -0.74363  2.85527  0.84278 -2.07574  0.04486  0.06320  0.04499  0.05270  0.37337  0.41611  0.74376  0.52763  0.58603  0.99350  0.00529  0.00745  0.00613  0.01452  0.28157  0.16711  0.01948  0.28462  0.12537
1 26  0.15962  0.21606  0.02987  0.27791 -1.62591 -1.42685 -0.78448  2.77232  0.82397 -2.03901  0.04578  0.06698  0.05306  0.06880  0.38468  0.36170  0.77118  0.61116  0.56932  0.94475  0.00498  0.00557  0.00322  0.01070  0.21765  0.17310  0.01527  0.38166  0.11533
1 27  0.16828  0.19620  0.05505  0.26851 -1.67586 -1.45554 -0.73681  3.02607  0.85855 -2.15126  0.04694  0.06234  0.04988  0.04096  0.35794  0.39826  0.81265  0.72279  0.55008  1.00433  0.00420  0.00510  0.00273  0.01554  0.18062  0.11619  0.01270  0.31951  0.10398
1 28  0.14124  0.21540  0.05101  0.25580 -1.59374 -1.39374 -0.68782  3.07389  0.86770 -2.14513  0.05003  0.07119  0.03849  0.05471  0.40216  0.39241  0.81425  0.73626  0.57608  0.86031  0.00285  0.00461  0.00236  0.01378  0.33198  0.12735  0.00986  0.32045  0.12825
1 29  0.12873  0.23904  0.05050  0.29396 -1.62035 -1.42987 -0.69277  2.90464  0.87403 -2.10523  0.04414  0.07064  0.03862  0.05682  0.44363  0.37239  0.80050  0.70268  0.57841  1.09635  0.00351  0.00422  0.00184  0.01450  0.29275  0.13036  0.01130  0.27803  0.14020
1 30  0.13996  0.21333  0.04774  0.28691 -1.72397 -1.46632 -0.71028  2.92715  0.84844 -2.00606  0.03967  0.06606  0.03998  0.06086  0.39330  0.39262  0.76269  0.59531  0.59634  0.95818  0.00568  0.00388  0.00185  0.01633  0.28638  0.15880  0.02142  0.41376  0.11597
1 31  0.15877  0.23298  0.05031  0.27458 -1.66688 -1.44926 -0.64648  2.89143  0.82024 -1.94298  0.05128  0.06997  0.04238  0.07249  0.38936  0.40374  0.80118  0.64125  0.57254  0.86698  0.00329  0.00435  0.00289  0.01505  0.25804  0.13137  0.02400  0.32691  0.08631
1 32  0.16563  0.23667  0.03976  0.24206 -1.53539 -1.43011 -0.60777  3.01451  0.89823 -1.92700  0.05368  0.06817  0.04134  0.05992  0.39572  0.37917  0.75197  0.53962  0.56832  0.80391  0.00588  0.00513  0.00292  0.01420  0.24051  0.14459  0.03443  0.27009  0.09543
1 33  0.17456  0.21974  0.02862  0.26052 -1.60857 -1.44361 -0.64830  3.03282  0.84688 -2.09775  0.04396  0.06451  0.04580  0.05696  0.42139  0.41686  0.78202  0.55878  0.59777  0.89487  0.00761  0.00423  0.00374  0.01402  0.23353  0.14793  0.02831  0.36764  0.14013
1 34  0.17631  0.20989  0.01436  0.28564 -1.60036 -1.45284 -0.62389  2.96570  0.83314 -2.31423  0.03886  0.07064  0.04874  0.04530  0.43465  0.35002  0.68623  0.41520  0.56816  1.18224  0.00759  0.00413  0.00506  0.01213  0.16375  0.17639  0.03350  0.30725  0.13607
1 35  0.14642  0.21514  0.03295  0.29579 -1.59661 -1.43473 -0.60882  3.03890  0.87921 -2.10293  0.04406  0.06670  0.04668  0.04384  0.39751  0.38738  0.72984  0.52291  0.60232  1.23330  0.00895  0.00366  0.00909  0.01629  0.17496  0.17778  0.02871  0.36831  0.08665
1 36  0.13494  0.21710  0.05224  0.27437 -1.70205 -1.33029 -0.71219  2.86421  0.85757 -1.93020  0.04471  0.06572  0.03709  0.05164  0.43600  0.41820  0.74339  0.54377  0.57236  0.80719  0.01008  0.00418  0.00717  0.01416  0.19147  0.14304  0.02828  0.35484  0.10929
1 37  0.14206  0.23036  0.05278  0.28596 -1.65652 -1.39296 -0.67881  2.98228  0.85451 -2.12477  0.03874  0.05944  0.05430  0.05064  0.41533  0.37723  0.69306  0.46195  0.55092  1.28041  0.00659  0.00456  0.00460  0.01502  0.21718  0.13561  0.02492  0.26562  0.11292
1 38  0.15484  0.22896  0.04184  0.27830 -1.54532 -1.31073 -0.55313  2.96650  0.87015 -2.24918  0.03654  0.06873  0.04085  0.06040  0.38051  0.38046  0.69806  0.47656  0.54964  1.27870  0.00827  0.00651  0.00549  0.01125  0.18047  0.12471  0.03654  0.38838  0.10195
1 39  0.19367  0.21541  0.04024  0.27319 -1.58901 -1.27173 -0.56843  3.16989  0.94851 -1.84054  0.03647  0.06152  0.05019  0.05807  0.43167  0.39861  0.74815  0.55614  0.58102  1.07482  0.00534  0.01037  0.00485  0.01899  0.28200  0.11898  0.02909  0.25638  0.09544
1 40  0.16510  0.22768  0.04764  0.29320 -1.61601 -1.38726 -0.52521  3.21610  0.99304 -1.98677  0.03972  0.07019  0.05904  0.06120  0.39291  0.40439  0.78886  0.60043  0.56662  0.80663  0.00551  0.00743  0.00480  0.01249  0.22880  0.12872  0.02047  0.26792  0.13558
1 41  0.13410  0.22826  0.03787  0.25465 -1.52164 -1.34489 -0.55064  3.00773  0.86022 -2.06810  0.04979  0.05292  0.06280  0.07080  0.43088  0.42055  0.72335  0.47321  0.54828  1.08734  0.00669  0.01017  0.00392  0.01581  0.21132  0.14828  0.03697  0.27606  0.16004
1 42  0.14293  0.19687  0.03539  0.27928 -1.43195 -1.37978 -0.61219  3.03997  0.91743 -1.87657  0.03407  0.06636  0.05953  0.05472  0.40885  0.40022  0.73110  0.45278  0.64159  0.79060  0.01034  0.00939  0.00311  0.00893  0.24293  0.12679  0.04558  0.23467  0.11452
1 43  0.17549  0.20013  0.05143  0.30462 -1.49983 -1.35073 -0.61011  3.02180  0.93133 -2.06811  0.04785  0.06886  0.05519  0.07050  0.42285  0.40391  0.76996  0.56669  0.57685  0.83171  0.00680  0.00810  0.00354  0.01463  0.35336  0.09661  0.01960  0.29245  0.09782
1 44  0.18998  0.23007  0.02186  0.30067 -1.61312 -1.40616 -0.58167  3.09048  0.88772 -2.32079  0.04629  0.05633  0.05123  0.05884  0.41831  0.40266  0.81034  0.65834  0.57249  1.07564  0.00752  0.01355  0.00220  0.00917  0.27144  0.10427  0.02377  0.30243  0.14417
1 45  0.16681  0.24328  0.02652  0.24661 -1.47256 -1.37398 -0.54446  3.14205  0.88710 -2.03707  0.03499  0.07295  0.05708  0.06202  0.38592  0.43910  0.85129  0.71502  0.59252  0.92584  0.00534  0.01219  0.00097  0.01200  0.28533  0.11805  0.01370  0.32849  0.09943
1 46  0.15360  0.23863  0.03690  0.29182 -1.62143 -1.37929 -0.59519  3.10399  0.95205 -2.05601  0.04906  0.05925  0.05919  0.05133  0.45036  0.37962  0.77737  0.54623  0.62153  0.88879  0.00406  0.00773  0.00098  0.01123  0.18774  0.16441  0.01079  0.32676  0.10606
1 47  0.15084  0.20607  0.03523  0.25055 -1.65731 -1.36066 -0.52195  3.10147  0.91643 -1.96912  0.04316  0.07015  0.04977  0.07669  0.43028  0.41582  0.85027  0.65414  0.59999  0.69762  0.00205  0.00977  0.00061  0.01125  0.23235  0.13206  0.01677  0.29822  0.10527
1 48  0.15498  0.22729  0.03741  0.32413 -1.54312 -1.30981 -0.45915  3.19023  1.03290 -1.99954  0.04922  0.06063  0.04659  0.06664  0.42923  0.40627  0.82942  0.62461  0.58852  0.71260  0.00136  0.00721  0.00070  0.02069  0.18510  0.11553  0.02735  0.38275  0.12858
1 49  0.18015  0.24267  0.05172  0.30034 -1.40878 -1.32896 -0.50815  3.24459  0.96493 -2.03305  0.05147  0.06867  0.04830  0.05693  0.41509  0.40824  0.74193  0.46710  0.59062  0.91319  0.00134  0.00217  0.00068  0.01398  0.16138  0.18765  0.02554  0.40436  0.14562
1 50  0.16959  0.25059  0.04571  0.27077 -1.62041 -1.23312 -0.55506  3.05592  0.95429 -2.05045  0.05408  0.06551  0.05157  0.05745  0.45627  0.39977  0.71105  0.44020  0.56043  1.18412  0.00214  0.00330  0.00092  0.01241  0.23363  0.12691  0.03324  0.25016  0.12658
1 51  0.17159  0.24736  0.03910  0.27187 -1.68392 -1.38865 -0.59409  3.14195  0.95752 -1.94864  0.04160  0.06476  0.05245  0.05813  0.45657  0.40753  0.77574  0.59024  0.62706  1.21380  0.00255  0.00358  0.00298  0.00987  0.27786  0.10422  0.03328  0.35460  0.14310
1 52  0.17236  0.24030  0.02694  0.29775 -1.55216 -1.33241 -0.51914  3.15051  0.98413 -2.05914  0.05139  0.06239  0.04850  0.05463  0.44526  0.36139  0.72982  0.51689  0.57430  0.88220  0.00169  0.00293  0.00156  0.01441  0.22852  0.17791  0.02828  0.32198  0.12051
1 53  0.16770  0.24403  0.04237  0.30961 -1.56218 -1.24589 -0.43839  3.23646  1.07426 -1.96793  0.05120  0.06935  0.04197  0.06224  0.42449  0.40662  0.82615  0.67053  0.64017  0.93986  0.00152  0.00168  0.00163  0.00765  0.25027  0.16362  0.02716  0.33290  0.08530
1 54  0.17275  0.24616  0.03700  0.31223 -1.43874 -1.22795 -0.45319  3.30113  1.06449 -1.87452  0.05305  0.06482  0.04840  0.05421  0.42631  0.42203  0.76557  0.59721  0.54049  1.01559  0.00204  0.00207  0.00243  0.01377  0.21369  0.13238  0.02351  0.28974  0.11076
1 55  0.16486  0.24303  0.03916  0.27842 -1.56914 -1.34240 -0.46278  3.25388  1.12748 -2.23389  0.05790  0.06354  0.04600  0.05373  0.38942  0.42122  0.78122  0.67995  0.55096  1.07475  0.00273  0.00225  0.00190  0.00894  0.23702  0.18635  0.05099  0.27216  0.11378
1 56  0.16603  0.23928  0.05356  0.25234 -1.40635 -1.33173 -0.46488  3.18979  1.08270 -1.92995  0.05553  0.06858  0.04440  0.05674  0.39629  0.39716  0.73065  0.54376  0.58141  1.25772  0.00338  0.00212  0.00183  0.01031  0.16876  0.14906  0.03529  0.25552  0.12522
1 57  0.15941  0.26177  0.06167  0.25020 -1.47654 -1.32576 -0.48626  3.25473  1.06517 -1.98031  0.05459  0.06722  0.03901  0.06688  0.42812  0.38175  0.74947  0.57167  0.62227  1.10408  0.00323  0.00180  0.00168  0.01608  0.23861  0.15298  0.02129  0.36592  0.13366
1 58  0.14955  0.23748  0.08199  0.28768 -1.52014 -1.32197 -0.50953  3.19268  0.94787 -2.09601  0.05146  0.06351  0.03950  0.04532  0.41636  0.37822  0.73580  0.55146  0.60008  1.03429  0.00191  0.00330  0.00435  0.01557  0.26410  0.15164  0.01169  0.28585  0.12606
1 59  0.16111  0.22281  0.06821  0.28807 -1.55466 -1.34300 -0.54030  3.03984  0.93206 -1.99203  0.05080  0.05801  0.04370  0.05106  0.36613  0.37651  0.74928  0.59290  0.59063  1.00758  0.00196  0.00528  0.00130  0.01449  0.26975  0.12912  0.00795  0.37548  0.13724
1 60  0.15967  0.21748  0.07104  0.25904 -1.45079 -1.41415 -0.52756  3.11479  1.01890 -1.95933  0.04926  0.06201  0.04569  0.05525  0.38879  0.36428  0.71832  0.54077  0.56513  0.90430  0.00237  0.00246  0.00161  0.01956  0.23783  0.15094  0.00966  0.43012  0.08683
1 61  0.15482  0.19662  0.07750  0.25575 -1.56560 -1.31672 -0.52865  3.07821  1.01491 -2.15683  0.05060  0.06169  0.05352  0.05884  0.34404  0.37494  0.72152  0.52908  0.55360  1.05503  0.00354  0.00094  0.00143  0.01445  0.36182  0.15989  0.00652  0.29772  0.12754
1 62  0.18016  0.19181  0.07593  0.29112 -1.50591 -1.36338 -0.50915  3.19510  1.05149 -2.16892  0.05552  0.06701  0.05189  0.06004  0.40714  0.34325  0.74940  0.55931  0.57873  0.83209  0.00422  0.00284  0.00135  0.00851  0.19878  0.15154  0.00943  0.38829  0.10166
1 63  0.18367  0.20766  0.05448  0.27794 -1.56372 -1.32312 -0.49114  3.24930  1.06138 -2.14434  0.04716  0.05810  0.05117  0.05306  0.37781  0.38226  0.77502  0.63851  0.57906  1.08947  0.00657  0.00580  0.00229  0.00674  0.22900  0.11212  0.00988  0.38737  0.13358
1 64  0.15779  0.22068  0.04396  0.28835 -1.53144 -1.37706 -0.57996  3.07245  0.92911 -2.06625  0.04562  0.05145  0.05420  0.05960  0.41277  0.36404  0.80347  0.69238  0.55494  0.98492  0.00903  0.00388  0.00324  0.01532  0.25652  0.12553  0.02395  0.45463  0.11860
1 65  0.16881  0.20248  0.06549  0.26337 -1.61516 -1.32852 -0.55037  3.10381  0.93524 -2.02688  0.04591  0.06825  0.06165  0.06067  0.37219  0.38996  0.76159  0.53040  0.57516  0.92588  0.00709  0.00856  0.00571  0.01070  0.24557  0.13153  0.03712  0.31180  0.11093
1 66  0.18938  0.20589  0.04054  0.28895 -1.48243 -1.30639 -0.48023  3.12588  1.00276 -1.98251  0.04571  0.06194  0.06466  0.04440  0.44832  0.42475  0.86935  0.80143  0.58056  0.87587  0.00622  0.01313  0.00660  0.00913  0.19845  0.13423  0.03793  0.28452  0.11362
1 67  0.16435  0.25198  0.07533  0.25762 -1.49299 -1.31715 -0.51354  3.05073  0.99456 -2.11661  0.04563  0.06042  0.05241  0.05788  0.43886  0.42176  0.84147  0.67632  0.59508  0.83653  0.00553  0.02099  0.00519  0.00757  0.23156  0.17472  0.01409  0.35461  0.11238
1 68  0.17371  0.23122  0.06880  0.28520 -1.49761 -1.25632 -0.47415  3.09663  0.96357 -2.10115  0.04309  0.07138  0.05263  0.06291  0.44368  0.41361  0.82446  0.66889  0.65894  0.96586  0.00391  0.01791  0.00189  0.01081  0.21503  0.14698  0.01531  0.25047  0.17321
1 69  0.17686  0.20022  0.06669  0.29893 -1.57129 -1.32080 -0.53616  3.18135  1.01289 -1.94244  0.04760  0.05758  0.05580  0.08183  0.41509  0.40817  0.78449  0.53918  0.61802  0.72964  0.00590  0.01378  0.00101  0.01132  0.22466  0.14739  0.02096  0.37038  0.13857
1 70  0.15992  0.22153  0.05491  0.29446 -1.46212 -1.38725 -0.47390  3.26477  1.02641 -1.82980  0.04737  0.06662  0.05192  0.07217  0.40407  0.42242  0.74901  0.44611  0.64148  0.96032  0.00998  0.01184  0.00221  0.00978  0.29271  0.15980  0.02074  0.31037  0.19148
1 71  0.13824  0.18116  0.05764  0.26827 -1.50094 -1.31060 -0.56563  2.98427  0.92761 -2.18916  0.04305  0.06589  0.04835  0.05617  0.43048  0.44162  0.77171  0.54961  0.61838  1.02080  0.00803  0.00948  0.00176  0.01711  0.25648  0.13039  0.02771  0.32336  0.12151
1 72  0.15720  0.20344  0.05729  0.28594 -1.60883 -1.36646 -0.57121  3.11168  0.92887 -1.87255  0.04664  0.05651  0.04926  0.05989  0.42240  0.40231  0.76592  0.51924  0.61194  0.97640  0.00588  0.01221  0.00223  0.01801  0.27615  0.13535  0.02480  0.41287  0.09636
1 73  0.16324  0.20470  0.03983  0.26351 -1.56195 -1.40706 -0.56797  3.09805  0.92749 -1.95895  0.04123  0.06099  0.04829  0.05756  0.37391  0.39515  0.80708  0.70159  0.59475  0.71545  0.00456  0.00921  0.00296  0.00901  0.21833  0.15532  0.03002  0.37688  0.09698
1 74  0.15885  0.23515  0.03269  0.28742 -1.61253 -1.31583 -0.54640  3.16008  0.95680 -2.06448  0.04204  0.05971  0.05729  0.07746  0.40380  0.41091  0.70644  0.47639  0.56252  1.01509  0.00793  0.00795  0.00121  0.00948  0.22221  0.15551  0.02765  0.39175  0.06233
1 75  0.14836  0.24383  0.03297  0.28190 -1.65322 -1.35847 -0.63983  3.01752  0.88404 -2.01110  0.03961  0.05275  0.05047  0.06551  0.40043  0.41252  0.71541  0.50139  0.57226  1.26489  0.01269  0.00945  0.00099  0.00831  0.16984  0.14499  0.02308  0.33519  0.10221
1 76  0.13147  0.23280  0.05070  0.27940 -1.58931 -1.41428 -0.61256  2.99697  0.86785 -1.86000  0.05042  0.05416  0.05038  0.04350  0.35731  0.35429  0.64669  0.37724  0.55253  1.50508  0.00785  0.00901  0.00131  0.00630  0.27206  0.14730  0.01947  0.31855  0.12797
1 77  0.17051  0.21979  0.04856  0.27356 -1.52557 -1.30432 -0.62472  3.01710  0.91564 -2.02909  0.04122  0.05978  0.04242  0.05215  0.44146  0.35752  0.68131  0.45516  0.54196  1.02571  0.00691  0.00855  0.00230  0.00835  0.29120  0.14415  0.02803  0.26328  0.10458
1 78  0.15099  0.19074  0.05339  0.28153 -1.63703 -1.49101 -0.65729  2.98867  0.90638 -2.03496  0.03906  0.06138  0.04610  0.06442  0.44523  0.40508  0.71907  0.52155  0.58369  0.97299  0.00683  0.00915  0.00097  0.01558  0.16946  0.16236  0.03947  0.31290  0.11606
1 79  0.15674  0.20964  0.05471  0.26254 -1.57149 -1.40889 -0.66292  2.97231  0.86974 -2.11408  0.03690  0.06902  0.04377  0.05798  0.39643  0.38618  0.74974  0.62742  0.55703  0.89635  0.00846  0.00637  0.00052  0.01462  0.30806  0.12513  0.03167  0.33552  0.11300
1 80  0.16241  0.19971  0.05614  0.24249 -1.62191 -1.43994 -0.63823  3.01639  0.91194 -2.09546  0.03604  0.06360  0.04485  0.06207  0.44605  0.39705  0.75559  0.59693  0.58517  0.90033  0.00835  0.01003  0.00089  0.01097  0.30009  0.13916  0.03135  0.38970  0.13690
1 81  0.13936  0.19717  0.04840  0.26575 -1.53354 -1.35308 -0.57570  3.07395  0.98896 -2.09083  0.04281  0.06134  0.04092  0.05848  0.43534  0.35694  0.70521  0.51273  0.56383  1.15776  0.00694  0.00529  0.00151  0.01922  0.24552  0.13097  0.02811  0.30523  0.10674
1 82  0.12183  0.21791  0.05082  0.25435 -1.58179 -1.36391 -0.60424  3.17319  0.91333 -2.09099  0.04963  0.06124  0.04300  0.05363  0.44569  0.36674  0.71386  0.49691  0.61003  0.99376  0.00924  0.00366  0.00209  0.01536  0.26893  0.12171  0.03934  0.36832  0.12569
1 83  0.14373  0.20756  0.03677  0.27911 -1.51107 -1.39397 -0.65466  3.00316  0.87328 -2.02106  0.03560  0.06571  0.04608  0.05803  0.46079  0.40606  0.71487  0.48482  0.57133  1.13543  0.00560  0.00239  0.00314  0.01110  0.34824  0.13637  0.02507  0.30638  0.11340
1 84  0.09787  0.21372  0.03195  0.27950 -1.55080 -1.44622 -0.66734  2.87014  0.83840 -2.14688  0.04986  0.06841  0.03867  0.05337  0.42417  0.38171  0.74441  0.52202  0.56144  1.10483  0.00664  0.00127  0.00230  0.00814  0.29341  0.09802  0.02643  0.27920  0.08979
1 85  0.11357  0.21948  0.02443  0.26980 -1.66433 -1.36903 -0.72014  2.94225  0.87430 -2.18656  0.04282  0.07660  0.04380  0.06251  0.39030  0.41336  0.77281  0.61739  0.58870  1.09600  0.00414  0.00148  0.00215  0.02169  0.19395  0.11197  0.02321  0.33948  0.11033
1 86  0.15429  0.23259  0.03853  0.28827 -1.60887 -1.47424 -0.75766  2.83302  0.81195 -2.17915  0.03891  0.07595  0.03901  0.06000  0.40635  0.41897  0.81377  0.72848  0.55671  1.04699  0.00993  0.00086  0.00063  0.01408  0.21127  0.12344  0.03294  0.34673  0.08660
1 87  0.15726  0.22964  0.03958  0.24493 -1.61825 -1.39622 -0.70277  2.87472  0.83719 -1.96316  0.04751  0.07980  0.04786  0.05672  0.46339  0.38220  0.75136  0.57483  0.56732  1.11802  0.00293  0.00089  0.00069  0.01270  0.28120  0.16019  0.04232  0.30707  0.14758
1 88  0.17497  0.22722  0.02860  0.23532 -1.60122 -1.48613 -0.73712  2.73762  0.85168 -1.95241  0.05589  0.07815  0.03898  0.05423  0.41816  0.41080  0.72414  0.48081  0.55175  1.11412  0.00400  0.00079  0.00073  0.01130  0.27000  0.10659  0.03373  0.26501  0.09979
1 89  0.16722  0.21169  0.02245  0.23819 -1.64486 -1.38898 -0.71272  2.77127  0.78825 -2.00197  0.04490  0.07407  0.04188  0.06454  0.44554  0.41993  0.75857  0.56327  0.56802  1.24163  0.00299  0.00248  0.00038  0.00882  0.25534  0.11152  0.04641  0.22385  0.10678
1 90  0.15976  0.22232  0.02999  0.27099 -1.61452 -1.42797 -0.68553  2.88808  0.89123 -2.00943  0.05124  0.08304  0.04166  0.06273  0.45660  0.41706  0.75937  0.49111  0.62243  0.87701  0.00274  0.00398  0.00029  0.00613  0.23431  0.10619  0.03311  0.25012  0.11196
1 91  0.15400  0.21073  0.03415  0.29501 -1.63421 -1.41609 -0.61033  2.99544  0.87149 -1.95632  0.05278  0.07097  0.04555  0.06304  0.40675  0.41409  0.75630  0.58873  0.56745  1.16500  0.00361  0.00811  0.00035  0.01421  0.20351  0.15674  0.04844  0.24915  0.12502
