1 16  0.21366  0.23025  0.07197  0.29946 -1.58820 -1.58612 -0.05880  2.76383  1.08788  0.05554  0.05347  0.05473 -0.00301  0.48622  0.52213 -1.11656  2.85708 -3.25646 -1.32894  0.41149  0.15398  0.10130 -1.02907  0.12285  1.29517  0.62206  0.01525  0.02594  0.02412  0.04697  0.65700  0.78811  1.05561  1.79544  0.38314
1 17  0.19545  0.24418  0.01929  0.32984 -1.60280 -1.62636 -1.05067  2.66965  0.99786  0.06843  0.05952  0.03602  0.00271  0.55036  0.53177 -3.23662  3.16508 -1.94541 -0.51657  0.44744 -0.05511  0.12319 -0.91950  0.27140  1.16109  0.71549  0.01680  0.02164  0.04224  0.04354  0.70269  1.14812  1.18600  1.56405  0.41575
1 18  0.22498  0.24330  0.03329  0.33873 -1.38232 -1.37728 -1.27411  2.68713  1.14752  0.03949  0.02425  0.07357 -0.03694  0.53012  0.72839 -1.93911  1.71985 -1.46043 -0.79882  0.43758 -0.08213  0.24440 -0.93292 -0.05930  0.92192  0.67445  0.01412  0.03140  0.03028  0.04810  0.75392  1.14126  1.06455  1.68974  0.41162
1 19  0.21228  0.26951  0.00064  0.34044 -1.62421 -1.46855 -0.91597  2.75371  1.03571  0.03561  0.04272  0.07195 -0.02946  0.51022  0.55728 -3.05873  2.21576 -0.20889 -1.08457  0.37473 -0.18702  0.16729 -0.93192  0.39313  1.15872  0.61353  0.01308  0.01700  0.04098  0.03589  0.63574  1.21708  1.11448  1.75105  0.40605
1 20  0.22676  0.19994  0.04017  0.31551 -1.58495 -1.56601 -0.99748  2.58307  1.12948  0.01284  0.08343  0.02453 -0.00151  0.61661  0.83279 -0.56724  1.56935 -1.31380  0.58367  0.47978 -0.06742  0.08403 -1.07975  0.09650  1.26655  0.76625  0.00841  0.01866  0.03682  0.05320  0.88052  1.24966  0.90235  1.28528  0.45290
1 21  0.21161  0.24573  0.03396  0.30019 -1.55949 -1.53963 -0.61173  3.00934  0.99368  0.06492  0.02281  0.03928 -0.03773  0.33189  0.39879 -3.11636  3.96663 -1.43826  0.11738  0.42197 -0.05656  0.09070 -1.31697  0.54592  1.24967  0.68038  0.01262  0.02634  0.03008  0.03569  0.87513  1.02976  0.81933  1.58706  0.62190
1 22  0.18688  0.25020 -0.00274  0.30898 -1.62537 -1.48664 -1.71669  2.85933  1.07088  0.02740  0.07396  0.05031 -0.02402  0.50444  0.59704 -1.09748  3.94691 -1.68107 -0.34573  0.36516  0.04188  0.19152 -0.86372 -0.02088  1.27169  0.60791  0.01702  0.02137  0.03368  0.04445  0.56668  1.49948  1.00845  1.69986  0.60084
1 23  0.25482  0.26066  0.02906  0.23633 -1.64214 -1.44656 -1.08600  2.96531  1.07850  0.01495  0.02928  0.02886 -0.00864  0.57347  0.46090 -0.10623  2.52034 -2.16907  0.17082  0.29499  0.18407 -0.12697 -0.77539  0.10999  1.34170  0.60955  0.01384  0.02322  0.04693  0.03439  0.85753  1.35868  1.09246  1.88747  0.40137
1 24  0.22580  0.21085  0.06134  0.31250 -1.53224 -1.58790 -1.25050  2.77725  1.20892  0.06443  0.05057  0.04068  0.04281  0.40784  0.56735 -3.65738  3.20706 -1.87724 -0.16868  0.52920 -0.18240  0.33355 -1.08394  0.20862  1.33777  0.73135  0.01384  0.02503  0.03044  0.06170  0.78961  0.98864  0.98727  1.27230  0.34939
1 25  0.20484  0.23928  0.02638  0.28896 -1.51081 -1.40330 -1.17599  2.74654  1.23871  0.03035  0.02170  0.06045 -0.00931  0.41605  0.44731 -2.10367  2.91670 -3.28727  0.19023  0.35926 -0.01199  0.15095 -0.87232  0.25958  1.10185  0.72589  0.02150  0.02650  0.04103  0.04779  0.69602  1.42826  0.99722  1.46380  0.49524
1 26  0.20166  0.21312  0.01134  0.33255 -1.77190 -1.68917 -1.08858  3.09592  1.18764  0.03306  0.04084  0.08418  0.00647  0.47083  0.78331 -0.17518  3.90392 -2.00654 -1.29538  0.27612  0.02418  0.13603 -1.28037  0.38650  1.42902  0.63059  0.01061  0.03088  0.03692  0.03509  0.93865  1.38350  1.13595  1.59945  0.36454
1 27  0.19887  0.23239  0.01839  0.30985 -1.45544 -1.34945 -1.63878  2.74400  1.13042  0.03995  0.06125  0.05329 -0.04179  0.47715  0.48448 -3.04834  2.57303 -2.15516  0.60652  0.47411 -0.22735  0.21544 -0.83473  0.32483  1.23484  0.68037  0.01081  0.02411  0.04298  0.03187  0.61719  1.76824  0.98112  1.65346  0.52930
1 28  0.21017  0.25064  0.05531  0.28998 -1.60442 -1.32269 -1.67954  2.84410  1.11986  0.04744  0.04634  0.08257 -0.01678  0.55835  0.77386  1.87913  0.99746 -0.98584  0.51897  0.55262  0.07448  0.16384 -0.70425 -0.21363  1.17605  0.69037  0.01990  0.02647  0.04027  0.04086  0.71480  1.20029  1.03519  1.21344  0.43749
1 29  0.23808  0.27044  0.00549  0.30203 -1.59861 -1.63252 -0.35534  2.74796  1.06316  0.04733  0.02499  0.06421  0.01302  0.52510  0.62106 -0.98234  1.70193 -2.08950 -0.82764  0.50799 -0.08466  0.09318 -1.43785  0.47254  1.11511  0.63159  0.02803  0.02212  0.05112  0.04749  0.93229  1.03131  1.12845  1.74519  0.41373
1 30  0.24866  0.21810  0.04521  0.29213 -1.39414 -1.53593 -1.25123  2.92118  1.15989  0.03654  0.05784  0.06648  0.03712  0.46078  0.72654 -1.55884  2.34487 -3.62833 -0.11575  0.34838 -0.16203  0.13502 -0.91489  0.38668  1.32724  0.60545  0.03074  0.02337  0.03481  0.07006  0.96347  0.87346  0.99595  1.46167  0.40305
1 31  0.20070  0.21475  0.05546  0.28928 -1.73377 -1.57965 -0.96286  2.93522  1.05946  0.04363  0.04544  0.08995 -0.06378  0.30015  0.31116 -0.90555  3.19772 -0.51087 -0.77791  0.37562 -0.06249  0.15632 -0.93187  0.19809  1.16643  0.56258  0.01787  0.01893  0.02879  0.03981  0.74017  1.18976  1.06756  1.67582  0.46184
1 32  0.20784  0.23647  0.03319  0.31187 -1.60755 -1.50765 -1.21430  2.95303  1.11814  0.05711  0.07564  0.04154  0.03071  0.53040  0.45169 -1.36991  0.34836 -0.17250  0.09279  0.22744 -0.03311  0.28545 -1.26668  0.49531  1.08338  0.62377  0.02864  0.02036  0.04920  0.05018  0.73695  0.90759  1.17174  1.59024  0.68159
1 33  0.21344  0.20391  0.07202  0.31288 -1.59865 -1.38081 -0.61682  2.78250  1.15717  0.08378  0.07072  0.03133 -0.01255  0.28777  0.60680 -1.36051  0.58997 -1.72695  0.15455  0.25261  0.03656  0.06263 -1.14057  0.64290  1.28216  0.71147  0.01828  0.03613  0.04526  0.04230  0.87858  0.98308  0.84251  1.71705  0.53861
1 34  0.21092  0.23535  0.02311  0.25900 -1.52528 -1.23812 -2.06045  2.91191  1.12090  0.02902 -0.01118  0.02681 -0.03387  0.44493  0.45428 -0.89221  1.85351 -2.81514  0.48664 -0.10677  0.00955  0.24187 -1.08426  0.45381  1.12977  0.77537  0.01954  0.02920  0.03899  0.04858  0.86275  1.17164  1.10970  1.08804  0.40666
1 35  0.19223  0.25344  0.01182  0.32421 -1.63266 -1.47160 -0.97219  2.84924  1.19509  0.05638  0.04638  0.06001 -0.01798  0.49860  0.61863 -1.88232  2.96410 -1.77828 -0.73003  0.51135 -0.12510  0.14049 -1.04570  0.32564  1.36288  0.77898  0.02148  0.02076  0.05265  0.04408  0.65509  1.05058  0.94357  1.42571  0.53613
1 36  0.21451  0.21067  0.05381  0.31324 -1.62564 -1.61794 -0.92869  2.84630  1.11395  0.08415  0.02326  0.09207 -0.05781  0.59361  0.62332  0.47367  2.20087 -2.15017 -0.89484  0.44763  0.14302  0.06714 -0.79749 -0.03835  1.10239  0.69911  0.01925  0.01557  0.04651  0.04573  0.54616  1.09381  1.09309  1.16095  0.57304
1 37  0.20460  0.22316  0.06437  0.31211 -1.64563 -1.53943 -1.56306  2.94145  1.12881  0.06791  0.02961  0.04477  0.02184  0.48738  0.63423 -1.73173  3.33249 -1.57974  0.28235  0.57492 -0.12480  0.11951 -0.54617 -0.19707  1.13550  0.63835  0.01248  0.01718  0.03416  0.03877  0.79028  0.99379  1.22364  1.48432  0.38446
1 38  0.19556  0.28332  0.06571  0.31421 -1.71348 -1.39859 -0.69900  2.82461  1.01862  0.08820  0.04540  0.03475  0.01358  0.39364  0.53303 -1.91358  0.84982 -1.16551  0.40866  0.42691 -0.10525  0.19963 -1.21183  0.40929  1.45559  0.58703  0.01803  0.01940  0.05440  0.05272  0.83500  1.23554  0.96186  1.44791  0.56428
1 39  0.19656  0.22264  0.00849  0.29893 -1.71867 -1.51343  0.42528  2.88714  1.02028  0.04091  0.08392  0.03314  0.00754  0.46356  0.82343 -2.97507  1.48781 -2.64965 -0.42250  0.63549 -0.01324  0.11905 -1.28556  0.50756  1.12264  0.66949  0.01725  0.04191  0.04126  0.04662  0.68333  1.17974  0.90826  1.32096  0.39561
1 40  0.22140  0.23849  0.04269  0.29413 -1.69554 -1.34200 -1.87854  2.95211  1.03655  0.06790  0.05470 -0.00222 -0.00632  0.48208  0.75187 -0.42409  1.72099 -2.28089  1.03314  0.43108 -0.04620  0.31274 -1.05389  0.00534  1.18990  0.68436  0.01975  0.02519  0.04980  0.04772  0.55209  1.07310  0.91549  1.75699  0.48192
1 41  0.17389  0.23612  0.01948  0.31477 -1.49122 -1.49661 -1.01203  2.89514  1.08200  0.05940  0.04323  0.03373 -0.03382  0.44484  0.71866 -1.40623  2.02431 -1.21449 -0.27310  0.42545 -0.02805  0.27956 -1.42201  0.14811  1.16038  0.65559  0.01527  0.01987  0.03767  0.05638  0.83158  1.32888  0.98099  1.44358  0.56418
1 42  0.23121  0.26410  0.01074  0.28983 -1.44999 -1.49673 -1.00574  2.90887  1.22628  0.06273  0.00157  0.03721 -0.03223  0.41973  0.73982  0.20556  1.41509 -1.26205  0.79632  0.38226 -0.07008 -0.00078 -1.13173  0.55647  1.35290  0.74083  0.01875  0.02108  0.05636  0.03565  0.73059  1.36810  1.27277  1.57819  0.56461
1 43  0.21471  0.26733  0.00117  0.33139 -1.61329 -1.38252 -0.21926  2.97236  1.19383  0.05824  0.03742  0.05917 -0.04157  0.40579  0.50713 -1.57256 -0.54759 -2.26365  0.43441  0.41575 -0.18329  0.00837 -1.06044  0.61850  1.39095  0.69885  0.01749  0.02321  0.03602  0.02961  0.77835  1.20812  1.38966  1.53323  0.46820
1 44  0.22600  0.22151  0.04097  0.31907 -1.48593 -1.52205 -0.51024  2.83587  1.08864  0.06484  0.05621  0.01248 -0.03686  0.36622  0.42318 -0.42897  0.98130 -0.34328 -1.21261  0.51772 -0.14303  0.15027 -1.14207  0.13307  1.25373  0.61231  0.01746  0.02377  0.03093  0.04052  0.66120  1.44207  1.16273  1.24047  0.43159
1 45  0.19321  0.23778  0.02803  0.28554 -1.58845 -1.50331 -0.72847  2.58591  1.04919  0.03188  0.00181  0.05080  0.01092  0.49720  0.79215 -2.23632  1.97069 -3.16196 -0.68687  0.26818 -0.06186  0.13467 -1.07628  0.65938  1.23853  0.65466  0.01769  0.02989  0.01985  0.03080  0.60876  1.51624  1.11445  1.17548  0.43957
1 46  0.20369  0.23382  0.03174  0.33709 -1.67340 -1.64999 -2.37474  2.88794  1.25519  0.06168  0.07262  0.02633 -0.01813  0.42433  0.65948  2.32966  2.43182 -2.14219  0.75969  0.30241 -0.22619  0.10869 -1.17038  0.27822  1.23434  0.53467  0.01038  0.02468  0.02723  0.04641  0.75694  1.39224  1.24769  1.33934  0.41992
1 47  0.21336  0.26720  0.08732  0.31562 -1.57576 -1.22607 -1.79997  2.88022  1.12417  0.06705  0.03720  0.02851  0.01058  0.39709  0.61208  0.06806  3.75170 -2.20610 -0.42697  0.27341 -0.19957  0.04659 -0.88274  0.38651  1.27746  0.69880  0.01135  0.02821  0.04858  0.05468  0.57940  1.50914  1.60463  1.35245  0.40803
1 48  0.21750  0.24380  0.02392  0.33673 -1.70476 -1.66150 -1.29331  2.82884  1.06955  0.05247  0.01926  0.05824 -0.01744  0.40854  0.48156 -1.62737  2.19859 -1.92346  1.32160  0.56326 -0.10310  0.36889 -1.49685  0.47600  1.23640  0.60538  0.00811  0.03119  0.03877  0.04238  0.90747  1.35635  0.73583  1.48696  0.36257
1 49  0.19225  0.22707  0.00343  0.30504 -1.59503 -1.43503  0.49549  2.64063  1.13021  0.06602  0.03752  0.05608 -0.03565  0.57358  0.58915 -1.92559  1.02760 -0.82428 -0.67813  0.51184 -0.00746  0.03607 -1.33848  0.54983  0.93737  0.68666  0.01196  0.01438  0.03244  0.04467  0.65083  1.27731  1.10345  1.45692  0.43191
1 50  0.21025  0.24794  0.02866  0.30334 -1.65266 -1.16031 -1.38225  2.93468  1.06786  0.05514  0.04129  0.02120 -0.03202  0.41578  0.47778 -0.62548  4.24970 -1.96397  0.03580  0.31205 -0.19648 -0.13270 -0.95152  0.61276  1.11650  0.72420  0.01328  0.01474  0.03159  0.05334  0.67858  1.26359  1.22906  1.53278  0.49355
1 51  0.21465  0.27868  0.03772  0.31448 -1.43126 -1.37781 -1.86752  2.78873  1.15212  0.04609  0.08552  0.01714 -0.02408  0.42874  0.68446 -1.81243  5.69578 -3.11689  0.06955  0.43842  0.01919  0.09270 -0.68314 -0.26210  1.13990  0.69451  0.02912  0.01952  0.03713  0.04386  0.83792  1.14862  0.84061  1.23443  0.59259
1 52  0.26456  0.24172  0.04782  0.28275 -1.37050 -1.54403 -0.92272  2.81294  1.13737  0.04750  0.04094  0.06195 -0.03498  0.53869  0.86488 -2.31989  3.80924 -1.19828 -0.75527  0.36264  0.04310  0.21162 -1.15729  0.12330  1.31119  0.83053  0.01245  0.01571  0.03266  0.04229  0.79765  1.10188  0.72148  1.38345  0.59888
1 53  0.23690  0.23802  0.02828  0.31831 -1.58314 -1.53862 -0.64562  2.62427  1.19276  0.05838  0.06565  0.04123 -0.00114  0.53611  0.79856 -1.59917  1.93593 -1.71234  0.41330  0.55833 -0.12885  0.08502 -1.05194  0.12818  1.17302  0.54514  0.01480  0.01746  0.03020  0.03713  0.91683  1.50315  0.86750  1.55992  0.45705
1 54  0.20887  0.26154  0.03814  0.30635 -1.56262 -1.19073 -0.73876  3.10170  1.29403  0.05498  0.05741  0.05811 -0.01046  0.41710  0.64663 -0.89723  2.05842 -2.52491  0.14614  0.53165 -0.10533  0.00738 -1.05455  0.57789  1.34450  0.68069  0.02741  0.02149  0.03832  0.03869  0.98694  1.33925  1.10567  1.18009  0.58448
1 55  0.19260  0.23504  0.05038  0.30792 -1.70151 -1.30236 -0.95510  2.86821  1.10768  0.08151  0.04636  0.07518 -0.00050  0.39504  0.82050 -2.78775  2.09636 -2.29447  0.15196  0.49673  0.13492  0.25431 -1.03160 -0.07678  1.26616  0.71005  0.01751  0.01589  0.04913  0.03819  0.85263  1.02611  1.18032  2.23428  0.47058
1 56  0.16961  0.23961  0.07934  0.37417 -1.57102 -1.57380 -0.13814  2.70188  1.10127  0.05744  0.04968  0.03249 -0.03854  0.46773  0.57309 -1.71945  2.77835  0.00131 -0.75886  0.79659  0.01734  0.02690 -0.94005  0.13726  1.11029  0.75463  0.02240  0.01947  0.04309  0.03442  0.55484  1.06524  1.01243  1.44811  0.40954
1 57  0.16469  0.24929  0.02068  0.28456 -1.54153 -1.54037 -0.00885  2.84766  1.19729  0.03066  0.04677  0.09367 -0.04834  0.55343  0.59607 -1.20991  1.27285 -1.13562 -0.38589  0.60529  0.08726  0.09494 -1.18846  0.28390  1.18776  0.72332  0.01675  0.02049  0.04625  0.05967  0.65821  1.12535  1.07804  1.20124  0.59656
1 58  0.20250  0.23117  0.02813  0.32019 -1.52670 -1.45991 -0.89423  2.58389  1.20589  0.06355  0.06801  0.04499  0.00998  0.35995  0.61618 -3.41319  3.53970 -2.57172  0.08560  0.45337  0.07022  0.16557 -0.93910  0.15237  1.26574  0.63805  0.01301  0.02491  0.04840  0.04493  0.69832  1.22490  0.66907  2.24047  0.45429
1 59  0.23933  0.22561  0.08078  0.26548 -1.64915 -1.62711 -1.43466  2.80951  1.16148  0.07429  0.11354 -0.03011 -0.04581  0.48597  0.61640 -1.82275  2.50847 -2.28965  0.54912  0.33191 -0.06419  0.28752 -1.15515  0.19865  1.21475  0.69014  0.01080  0.02681  0.03383  0.03850  0.82633  1.12827  1.08268  1.68723  0.38214
1 60  0.21299  0.22499  0.07510  0.31902 -1.58634 -1.49349 -1.36325  2.82270  1.02488  0.04892  0.04126  0.02747 -0.06502  0.70835  0.64910 -4.31241  4.00258 -0.46053 -0.63024  0.28305 -0.19669  0.17118 -0.91394  0.25269  1.34186  0.60184  0.01230  0.01427  0.02852  0.04534  0.80481  1.15607  0.93514  1.62925  0.56901
1 61  0.19931  0.21617  0.04066  0.30700 -1.49895 -1.50109 -1.02448  2.74595  1.07152  0.04672  0.02731  0.03064 -0.02662  0.44166  0.72884 -2.51376  3.80443 -1.69081 -1.47684  0.21554  0.02661  0.15994 -0.94881  0.00545  1.21037  0.56619  0.01568  0.01712  0.04518  0.03468  0.73107  1.29711  0.87799  1.41688  0.40663
1 62  0.23794  0.20632  0.03032  0.36048 -1.53153 -1.30966  0.35651  2.68420  1.18238  0.06174  0.08815  0.03149  0.00819  0.61075  0.63347 -3.94088  2.22462 -1.62884 -1.34558  0.73471 -0.17063  0.18985 -1.17930  0.31835  1.31110  0.76204  0.00979  0.02652  0.03026  0.03693  0.70534  1.15201  1.17687  1.89015  0.39467
1 63  0.25434  0.21267  0.02831  0.30266 -1.60943 -1.38361 -0.49235  2.81250  1.13075  0.06450  0.08011  0.03111 -0.02751  0.53591  0.73530 -0.17343  2.26739 -2.20200 -0.48511  0.64210 -0.06506  0.02840 -1.15079  0.26536  1.27304  0.72087  0.01425  0.01758  0.04138  0.03973  0.75189  1.05006  1.12342  1.30193  0.43683
1 64  0.21578  0.22117  0.04152  0.29886 -1.67563 -1.45608 -0.88039  2.71512  1.01446  0.06151  0.08087  0.08721 -0.02820  0.63659  0.66183 -2.51581  2.85787 -2.57222 -1.27737  0.25168 -0.04878  0.21839 -1.11230  0.27151  1.09873  0.76781  0.01699  0.01949  0.04585  0.04470  0.67626  1.07317  0.82143  1.39833  0.55916
1 65  0.22697  0.23141  0.08165  0.33359 -1.70875 -1.29571 -0.75984  2.93311  1.11311  0.09783  0.03798  0.09373  0.01551  0.56876  0.54965 -0.91489  1.65496 -0.43770 -0.62261  0.58104 -0.08709  0.17288 -1.06229  0.29159  1.30819  0.65613  0.02274  0.03079  0.04270  0.06557  0.83779  1.42783  1.18211  1.51062  0.58234
1 66  0.19405  0.24974  0.00563  0.31943 -1.86734 -1.50997 -0.79803  2.94427  1.09867  0.02771  0.03644  0.00159 -0.04099  0.62269  0.71307 -2.38354  3.11925 -1.27517 -0.30767  0.54456 -0.13392  0.14222 -1.13089  0.18159  1.27548  0.65007  0.01481  0.02731  0.03279  0.05239  0.85892  1.36834  0.98412  1.36986  0.38823
1 67  0.23093  0.26534  0.03090  0.29437 -1.51162 -1.62370 -2.20384  2.76631  1.04498  0.05059  0.09108  0.01563 -0.05768  0.53118  0.76818 -1.42661  3.46257 -1.53847 -0.04156  0.47956 -0.14637  0.26641 -0.68340 -0.18744  1.43242  0.51786  0.01102  0.03502  0.04398  0.04250  0.67203  1.20565  0.82712  1.45416  0.60422
1 68  0.19986  0.21419  0.03427  0.33119 -1.55535 -1.65697 -1.41273  2.99691  1.18450  0.05893  0.02348  0.01931 -0.07902  0.43348  0.68926 -1.36168  2.75019 -1.79548 -0.02995  0.41483 -0.05748  0.22858 -1.16536  0.17342  1.27189  0.73208  0.01205  0.03604  0.04706  0.04275  0.82318  1.21145  0.77783  1.56851  0.59846
1 69  0.21632  0.25544  0.02491  0.32014 -1.52027 -1.34194 -0.68523  2.63905  1.26245  0.06046  0.05817  0.01687 -0.02713  0.44707  0.42474 -5.76944  2.05604 -1.58797  0.83202  0.40262 -0.13389  0.16683 -1.08888  0.65206  1.22600  0.68878  0.00513  0.02638  0.04536  0.03156  1.04866  1.33662  0.72057  1.40827  0.55380
1 70  0.22100  0.29237  0.02379  0.36408 -1.48855 -1.49455 -0.71545  2.81751  1.06696  0.05731  0.04337  0.04767 -0.03627  0.44064  0.67313 -0.27639  0.85000 -1.01144 -0.29804  0.52501 -0.18863  0.07563 -0.96068  0.22482  1.26080  0.68447  0.01273  0.02281  0.03742  0.04600  0.71903  0.97971  1.20928  1.23593  0.53484
1 71  0.21207  0.29369  0.00368  0.26947 -1.60062 -1.32830 -1.25080  2.63438  0.98189  0.02107  0.04456  0.04636 -0.01865  0.30859  0.40602 -1.93548  1.34192 -0.95886  0.51965  0.27952 -0.07821  0.17421 -1.20008  0.34126  1.41200  0.53851  0.01339  0.02299  0.04177  0.04942  0.67210  1.25827  1.13886  1.56409  0.41877
1 72  0.21438  0.23638  0.03546  0.25874 -1.77253 -1.46659 -1.03848  2.78719  1.18425  0.01862  0.00957  0.06306 -0.04794  0.39639  0.36623 -1.63016  0.48525 -2.61738  0.39416  0.18725 -0.07930  0.16642 -1.15518  0.63282  1.30673  0.64538  0.01290  0.01942  0.04736  0.03501  0.94151  1.33493  0.99326  1.67243  0.58494
1 73  0.22025  0.24446 -0.00527  0.28194 -1.49903 -1.57975 -1.01503  2.93791  1.07291  0.03619  0.04536  0.00706  0.00418  0.32276  0.56122 -1.41394  2.98613 -2.84451  0.27775  0.56570  0.12248  0.14893 -0.98406 -0.08148  1.09071  0.61980  0.01183  0.03009  0.05221  0.04741  0.75500  1.24312  1.09632  1.67110  0.55873
1 74  0.22778  0.21054  0.06911  0.28313 -1.43975 -1.55400 -0.34946  2.61367  1.17528  0.08145  0.04217  0.03193 -0.04040  0.64818  0.70904 -1.60686  1.77451 -0.95308 -0.59537  0.54128  0.10076  0.18732 -0.95059 -0.06979  1.34135  0.70655  0.01580  0.01707  0.06271  0.04122  0.94848  1.14241  0.70215  1.87620  0.47286
